season,violation_key,conference,franchise,franchise_name,violation_category,rule,observed,details
2026,final_roster_cutdown|2026|CLE,AFC,CLE,Cleveland Browns,Illegal Roster at Cutdown,Illegal roster at the Final Roster Cutdown Deadline,46 non-suspended/non-holdout Active + Taxi players,1 above maximum
