captured_at,snapshot_time,season,week,conference,franchise,franchise_name,player_id,player_name,player_team,player_pos,roster_status,player_status
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,MIN,Minnesota Vikings,15981,"Turpin, KaVontae",DAL,WR,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,MIN,Minnesota Vikings,17607,"Raridon, Eli",NEP,TE,Active,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,MIN,Minnesota Vikings,17643,"Demmings, Charles",MIN,CB,Active,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,MIN,Minnesota Vikings,17231,"Bartholomew, Gavin",MIN,TE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,MIN,Minnesota Vikings,14925,"Uche, Josh",MIA,DE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,MIN,Minnesota Vikings,15356,"Browning, Baron",ARI,DE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,MIN,Minnesota Vikings,15676,"Anderson, Zayne",MIA,S,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,MIN,Minnesota Vikings,16204,"Dell, Tank",HOU,WR,INJURED_RESERVE,IR-R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,MIN,Minnesota Vikings,15350,"Parsons, Micah",GBP,DE,INJURED_RESERVE,IR-PUP
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,MIN,Minnesota Vikings,17151,"Turner, Shemar",CHI,DT,INJURED_RESERVE,IR-PUP
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,MIN,Minnesota Vikings,13806,"Elliott, DeShon",PIT,S,INJURED_RESERVE,IR-R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,13189,"Engram, Evan",DEN,TE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,15238,"Fields, Justin",KCC,QB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,15721,"White, Rachaad",WAS,RB,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,16582,"Nix, Bo",DEN,QB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,17120,"Green, Mike",BAL,DE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,17080,"Noel, Jaylin",HOU,WR,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,17082,"Bryant, Pat",DEN,WR,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,16240,"Porter Jr., Joey",PIT,CB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,16693,"Sweat, T'Vondre",NYJ,DT,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,16584,"McCarthy, J.J.",MIN,QB,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,14247,"Greenlaw, Dre",SFO,LB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,15259,"Stevenson, Rhamondre",NEP,RB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,16152,"Richardson, Anthony",IND,QB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,16596,"Allen, Braelon",NYJ,RB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,16635,"McCaffrey, Luke",WAS,WR,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,17108,"Arroyo, Elijah",SEA,TE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,14104,"Brown, A.J.",NEP,WR,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,16192,"Washington, Parker",JAC,WR,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,16206,"Wilson, Michael",ARI,WR,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,11150,"Smith, Geno",NYJ,QB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,16018,"Blankenship, Reed",HOU,S,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,12801,"Hill, Tyreek",FA,WR,Active,Out
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,16212,"Mayer, Michael",LVR,TE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,17520,"Hurst, Ted",TBB,WR,Active,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,16241,"Witherspoon, Devon",SEA,CB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,17567,"Delp, Oscar",NOS,TE,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,14900,"Madubuike, Nnamdi",BAL,DT,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,14218,"Okereke, Bobby",CAR,LB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,15396,"Deablo, Divine",ATL,LB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,16572,"Okada, Ty",SEA,S,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,15032,"Fox, Jack",DET,PN,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,16279,"Moss, Riley",DEN,CB,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,15368,"McPherson, Evan",CIN,PK,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,17666,"van den Berg, Jordan",CHI,DT,Active,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,16703,"Phillips, Andru",NYG,CB,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,17164,"Williams, Nohl",KCC,CB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,17518,"Allen, Cyrus",KCC,WR,Active,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,11706,"Clowney, Jadeveon",HOU,DE,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,17619,"Dennis-Sutton, Dani",GBP,DE,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,17155,"Gillotte, Ashton",KCC,DE,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,12218,"Armstead, Arik",JAC,DT,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,13718,"Carlson, Daniel",NOS,PK,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,17352,"Kroeger, Kai",HOU,PN,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,17122,"Walker, Jalon",ATL,DE,INJURED_RESERVE,IR
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,17059,"Gordon, Ollie",MIA,RB,Taxi,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,17063,"Mafah, Phil",FA,RB,Taxi,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,16608,"Holani, George",SEA,RB,Taxi,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,17171,"Dike, Chimere",TEN,WR,Taxi,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,16293,"Phillips, Clark",CHI,CB,Taxi,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,ATL,Atlanta Falcons,17162,"Walley, Justin",IND,CB,Taxi,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,13589,"Allen, Josh",BUF,QB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,14907,"Delpit, Grant",CLE,S,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,15768,"Pierce, Alec",IND,WR,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,15815,"Walker, Travon",JAC,DE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,16263,"Martin, Quan",WAS,S,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,16185,"Smith-Njigba, Jaxon",SEA,WR,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,16620,"Worthy, Xavier",KCC,WR,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,16639,"Legette, Xavier",CAR,WR,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,16626,"Mitchell, Adonai",NYJ,WR,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,13198,"Garrett, Myles",LAR,DE,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,12739,"Clark, Kenny",DAL,DT,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,16619,"Franklin, Troy",DEN,WR,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,15352,"Collins, Zaven",ARI,DE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,15798,"Likely, Isaiah",NYG,TE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,16344,"Stills, Dante",ARI,DT,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,16178,"Mitchell, Keaton",LAC,RB,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,16870,"Speights, Omar",LAR,LB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,15749,"Pacheco, Isiah",DET,RB,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,17051,"Judkins, Quinshon",CLE,RB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,17075,"Golden, Matthew",GBP,WR,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,17103,"Fannin, Harold",CLE,TE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,12221,"Hunter, Danielle",HOU,DE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,8851,"Folk, Nick",ATL,PK,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,17174,"Walker, Deone",BUF,DT,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,15051,"Townsend, Tommy",TEN,PN,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,14221,"Williams, Quincy",CLE,LB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,12698,"Reed, Jarran",SEA,DT,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,14158,"Oliver, Ed",BUF,DT,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,12754,"Collins, Maliek",CLE,DT,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,15852,"Gordon, Kyler",CHI,CB,Active,IR-PUP
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,13764,"Johnson, Taron",LVR,CB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,15989,"Jobe, Josh",SEA,CB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,15076,"Rozeboom, Christian",TBB,LB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,16717,"Taylor-Demerson, Dadrion",ARI,S,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,15762,"Pickens, George",DAL,WR,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,14073,"Jacobs, Josh",GBP,RB,Active,Suspended
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,17556,"Reese, Arvell",NYG,LB,Active,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,16661,"Hall Jr., Michael",CLE,DT,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,15869,"Bernard, Terrel",BUF,LB,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,16702,"Green, Renardo",SFO,CB,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,12305,"Jarrett, Grady",CHI,DT,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,15890,"McFadden, Micah",NYG,LB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,12686,"Bosa, Joey",FA,DE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,16640,"Cowing, Jacob",SFO,WR,Taxi,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,17686,"Keenan, Tim",FA,DT,Taxi,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,15565,"Hoecht, Michael",BUF,DE,Taxi,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,16738,"Carlies, Jaylon",IND,LB,Taxi,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,17623,"Elarms-Orr, Kaleb",BUF,LB,Taxi,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,17166,"Ransaw, Caleb",JAC,S,Taxi,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,17172,"Woodson, Craig",NEP,S,Taxi,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,17485,"Black, Kaelon",SFO,RB,Taxi,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,16725,"Mustapha, Malik",SFO,S,Taxi,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,16684,"Washington, Malik",MIA,WR,Taxi,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,17547,"Klare, Max",LAR,TE,Taxi,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,CAR,Carolina Panthers,17195,"Mills, Rylie",SEA,DT,Taxi,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,14835,"Higgins, Tee",CIN,WR,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,13772,"Schultz, Dalton",HOU,TE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,16169,"Charbonnet, Zach",SEA,RB,Active,IR-PUP
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,15001,"Curl, Kamren",LAR,S,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,15751,"London, Drake",ATL,WR,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,15393,"Odighizuwa, Osa",SFO,DT,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,16580,"Maye, Drake",NEP,QB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,16616,"Odunze, Rome",CHI,WR,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,14157,"Williams, Quinnen",DAL,DT,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,17048,"Johnson, Kaleb",GBP,RB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,17032,"Dart, Jaxson",NYG,QB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,17053,"Marks, Woody",HOU,RB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,15253,"Etienne, Travis",NOS,RB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,15357,"Barmore, Christian",NEP,DT,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,14842,"Pittman, Michael",PIT,WR,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,16723,"Barner, AJ",SEA,TE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,16269,"Strange, Brenton",JAC,TE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,17044,"Hampton, Omarion",LAC,RB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,14899,"Kinlaw, Javon",WAS,DT,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,15872,"Bryant, Coby",CHI,S,Active,Out
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,16583,"Penix Jr., Michael",ATL,QB,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,13284,"Hendrickson, Trey",BAL,DE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,16235,"Hall, Derick",SEA,DE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,12842,"Dixon, Riley",TBB,PN,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,15375,"Newsome, Greg",NYG,CB,Active,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,16174,"Rodriguez, Chris",JAC,RB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,14138,"Hockenson, T.J.",MIN,TE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,15779,"Doubs, Romeo",NEP,WR,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,15802,"Otton, Cade",TBB,TE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,15860,"Cook, Bryan",CIN,S,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,15806,"Thibodeaux, Kayvon",NYG,DE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,14518,"Thompson, Jalen",DAL,S,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,13690,"Sweat, Josh",ARI,DE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,17149,"Tuimoloau, JT",IND,DE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,16266,"Tuipulotu, Tuli",LAC,DE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,14877,"Young, Chase",NOS,DE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,17124,"Carter, Barrett",CIN,LB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,15404,"Jones, Ernest",SEA,LB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,15380,"Campbell, Tyson",CLE,CB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,14180,"Murphy, Byron",MIN,CB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,17150,"Oladejo, Oluwafemi",TEN,DE,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,17047,"Sampson, Dylan",CLE,RB,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,11936,"Boswell, Chris",PIT,PK,Active,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,17654,"Payton, Cole",PHI,QB,Taxi,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,16601,"Shipley, Will",PHI,RB,Taxi,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,17599,"Douglas, Caleb",MIA,WR,Taxi,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,17514,"Stribling, De'Zhaun",SFO,WR,Taxi,Questionable
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,16645,"All, Erick",CIN,TE,Taxi,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,17549,"Roush, Sam",CHI,TE,Taxi,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,17154,"Alexander, Darius",NYG,DT,Taxi,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,15892,"Booker, Thomas",LVR,DT,Taxi,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,13770,"Franklin-Myers, John",TEN,DT,Taxi,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,17600,"McClellan, Chris",GBP,DT,Taxi,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,17595,"Onyedim, Tyler",DEN,DT,Taxi,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,12238,"Perryman, Denzel",LAC,LB,Taxi,
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,17598,"Davis, Tacario",CIN,CB,Taxi,R
2026-09-01 03:34:29 UTC,2026-09-01T03:34:20Z,2026,1,NFC,NOS,New Orleans Saints,17114,"Stewart, Shemar",CIN,DE,Taxi,Questionable
