"player_id","CONF","franchise_id","drop_time_key","lock_kind","date_locked_text","release_condition","dropped_by"
"16843","NFC","0011","2026-09-19 12:20:02","drop","Sat Sep 19 12:20:02 p.m. ET 2026","Waivers After Sun Sep 20 12:20:02 p.m. ET 2026","New Orleans Saints"
"15394","NFC","0005","2026-09-19 16:33:57","drop","Sat Sep 19 4:33:57 p.m. ET 2026","Waivers After Sun Sep 20 4:33:57 p.m. ET 2026","Chicago Bears"
"15405","AFC","0017","2026-09-20 04:43:58","drop","Sun Sep 20 4:43:58 a.m. ET 2026","Waivers After Mon Sep 21 4:43:58 a.m. ET 2026","Buffalo Bills"
